()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>578</BIN><BGM>BGM_Saga_AVG_Dusk</BGM>:人の一生には、多くの別れがある。//nだから、人はいつか平然と別れを受け入れるようになる。+数々の経験を経てきた君も、いつか必ず訪れる別れに対し、//n動じない心を持っている。そんな風に、君は思っていた。+リリィがああも平然と別れを受け入れるとは。君はなぜか心苦しくなる。
()<Speaker>指揮官</Speaker>||:ああ――
()||<SE1>ClothingUp</SE1>:低い悲鳴を上げながら、君は頭を抱えた。+やはりちゃんと時間を作って、お別れが言いたい……+しかしリリィはレッスンで忙しく、時間がない。
()<Speaker>指揮官</Speaker>||<黑屏1>:今日こそ、絶対捕まえてやる！
()||<黑屏2><BIN>587</BIN><SE1>AVG_20Winter_Door_Open</SE1>:（ドン――）//nと君は勢いよく部屋のドアを開けた。
()<Speaker>指揮官</Speaker>||:リリィ、話があ……
NPC-Lily(4)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:キャッ！
()||<SE1>AVG_20Winter_Chains_Break</SE1>:パラパラと、リリィの手からたくさんの星型のヘアピンが落ち、//n床で小さな銀河を作った。
()<Speaker>指揮官</Speaker>||:すまない！　後ろにいるの気づかなくて……
NPC-Lily(1)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:大丈夫、リリィもちょうど指揮官を探しに行こうとしてたから！
NPC-Lily(1)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:え？+<color=#A9A9A9>やはり心残りがあるのか……</color>
()||<SE1>AVG_Bullet_Drop</SE1>:リリィはしゃがんで、落ちたヘアピンをいくつか拾い上げて君に見せた。
NPC-Lily(0)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:どれが一番似合う？　指揮官に選んで欲しいな？
NPC-Lily(0)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:<color=#A9A9A9>うーん、考えすぎか……？</color>
()||:君は目を凝らしてヘアピンを一つずつ観察した。
()<Speaker>指揮官</Speaker>||:うん……+うん……？+あー、全部同じやつじゃないの？
NPC-Lily(3)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:……+全然違うよ！
NPC-Lily(3)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:何か違いがあるのか？
()||<SE1>ClothingUp</SE1>:リリィはヘアピンを2つ掴むと、君の目の前に差し出した。
NPC-Lily(6)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:左のは寒色系で、同じ寒色系の衣装と合わせると、クールに見えるんだよ。+右のはつやがあって、ステージライトを反射してキラキラするから、//nとってもかわいいの！
NPC-Lily(6)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:そういう違いがあるのか……
NPC-Lily(1)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:うん！　ライブではいつも、色々考えてるんだ。
NPC-Lily(1)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:そうか……+<color=#A9A9A9>でも、それももう見ることは出来ない</color>
()||:口の中から妙に苦い味がした。
NPC-Lily(0)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:だからね、指揮官はどのヘアピンが一番いいと思う？<c>A リリィがいいと思ったやつでいいよ<c>B リリィが普段つけているやつでいいよ
()<Speaker>指揮官</Speaker>||<分支>1</分支>:私よりもリリィの方が詳しいから、リリィがいいと思ったやつでいいよ。
()||<分支>1</分支>:しかしリリィはほっぺを少し膨らませ、悩んでいる様子だった。
NPC-Lily(9)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>1</分支>:うーん、本当にリリィが決めていいの？+指揮官へのプレゼントなのに……
NPC-Lily(9)<Speaker>指揮官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||<分支>1</分支>:え？　私に？
NPC-Lily(1)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>1</分支>:そうだよ。+リリィが選ぶとしたら……//nやっぱりリリィが普段つけてるこれが一番かわいいよね？
()||<SE1>ClothingUp</SE1><分支>2</分支>:君の視線が、リリィの額に止まった。
()<Speaker>指揮官</Speaker>||<分支>2</分支>:リリィが普段つけてるそれが一番いいよ。
NPC-Lily(2)<Speaker>星川リリィ</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>2</分支>:指揮官もそう思う？　リリィと同じだね！
