()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>530</BIN><黑屏2><narrator><BGM>BGM_stage11</BGM>:「未来号」大陸間列車、F02とF03車両の連結部。
()||<SE1>AVG_Explo_Close</SE1><controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=8</controll_shake>:（ドーン！）
()||<SE1>Explode</SE1><controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=8</controll_shake>:（ドーン――！）+マフィアたちは、F02車両のドアに向けて好き勝手に攻撃していた。
()||<SE1>AVG_alarm</SE1>:（ピピピッ――！）+この時、まるでドアの残りHPが//nすでに少ないと告げているかのように、車両内で警報が鳴り始めた。
()||<SE1>Explode</SE1><controll_shake>%%type_id=2%%duration=1%%delay=0.1%%range=8</controll_shake>:それに鼓舞されたかのように、マフィアたちはさらに火力を強めた。
()||<SE1>AVG_BaseDoor_Open</SE1>:（ガタッ……）
()<Speaker>マフィアA</Speaker>||:開いたぞ！
()||:強固なドアに、人が入れるほどの隙間ができた。+ニコライは銃を構えると、3人のマフィアメンバーを引き連れ、//nF02車両に乗り込んだ。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:続け。
()||<SE1>AVG_Wheelchair</SE1><黑点1>:ダニエルがマザー・リューバの車椅子を押して、数名の腹心と一緒に//nニコライたちの後に続いた。+……
()||<黑点2><Night><BIN>529</BIN><narrator>:「未来号」大陸間列車、F02車両。
()||<SE1>AVG_Team_Running</SE1>:マフィアたちが入ってくる。+車内の照明はすべて消えていた。+車外からの微かな光を頼りに、ニコライは車両の中を見渡した。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:気をつけろ。
()<Speaker>マフィアA</Speaker>||:はい。+ニコライさん……何か変な匂いがしませんか？
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:いや、特にないが、お前はどうだ？
()<Speaker>マフィアB</Speaker>||:自分も特には……
()||:車両の中には乗客がいないし、人形もいない。金庫も空っぽだった。+もしこの列車が宝の山だとしたら、この車両はまさに//n山で一番不毛な場所と言えるだろう。+そして最後に入ってきたダニエルは、車両の真ん中を指さして言う。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:あっちだ。
()||:マフィアたちが段々暗闇に慣れてくると、全員車両の中央に目を向けた――+もともとこの車両に配置されていたマフィアたちが、そこに縛られていた。+全員両目と口を塞がれて、何一つ身動きを取れずにいた。+ニコライはすぐ駆け寄って、うち一人の口を塞いでる布を取り除いた。
()<Speaker>マフィアA</Speaker>||<BGM>BGM_Empty</BGM>:罠です！！！
NPC-Bodyguard1(0)<Shake>0.1</Shake><Speaker>ダニエル</Speaker>||<BGM>GF_2022_Summer_Battle_2</BGM>:全員気をつけろ！
()||<common_effect>%%code=AVG_chuxian_yan%%</common_effect>:（プシュ――）+マフィアメンバーが叫んだ瞬間、暗い車内で何かの気体が噴射され始めた。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker><Shake>0.1</Shake>||:――！？+なんだ？
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:チッ！+浄化スプレーだ！
()||<common_effect>%%code=AVG_chuxian_yan%%</common_effect>:（プシュ――）+上下左右。+車両の四角から霧のような気体が噴射され、マフィアたちの視界をくらませた。
NPC-Bodyguard1(0)<Speaker>ダニエル</Speaker>||:全員マスクをつけろ！
()||:ダニエルの指示で、マフィアたちは防毒マスクをつけた。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:警報は鳴っていないはずだが……
()||:僅か数秒の内、車内に霧が充満した。+本来暗かった車内が、霧もあり、さらに視界が悪くなっていた。
NPC-OldLady(1)<Speaker>マザー・リューバ</Speaker>||:……
()||<SE1>Rope</SE1>:この時、ずっと後ろの方にいたマザー・リューバは何かに気づき、//n自分に防毒マスクをつけているダニエルの手を掴んだ。
NPC-OldLady(1)<Speaker>マザー・リューバ</Speaker>||:ドアの方よ！
()||<SE1>AVG_Cloak_Whoosh</SE1>:一つの影がダニエルの傍らを過った。
AR18(2)<Position>0,70</Position><Speaker>リュドミラ</Speaker>||:……
()||<SE1>AVG_Door_Hit</SE1><震屏3>:（ドン！）
NPC-Bodyguard1(0)<Shake>0.1</Shake><Speaker>ダニエル</Speaker>||:――なんの音だ！？
()<Speaker>マフィア</Speaker>||:……な、なんかいます！
()||<SE1>AVG_Door_Hit</SE1><震屏3>:（ドン！）
()||<SE1>AVG_Cloak_Whoosh</SE1>:暗い車内、濃密な霧、その中に紛れて、一つの灰色の影が、//n幽霊のようにマフィアたちの中を潜り抜けていく。+マザー・リューバが指示を出しても、状況を理解していない//nマフィアたちはまったく反応できなかった――
()||<SE1>AVG_Door_Hit</SE1><震屏3>:（――ドン！）+マフィアの一人が倒れた。
NPC-NervousMan(0)<Speaker>ニコライ</Speaker>||:……！？
()||:ニコライが背筋に寒気を感じ、後ろを振り返った瞬間、その影はすでに//nマザー・リューバの背後を捉えていた。+この時、マザー・リューバは車内の様子を観察しており、自分の背後に//n近づいた危険にはまったく気づかなかった。
NPC-NervousMan(0)<Shake>0.1</Shake><Speaker>ニコライ</Speaker>||:ダニエル！　後ろだ！　撃て――！！！
()||<SE2>Gunfight</SE2>:（銃声）
()||<黑屏1>:……
()||<黑屏2><BIN>530</BIN><回忆><BGM>BGM_Empty</BGM>:5分前。
()||<BGM>GF_2022_Summer_AVG_3</BGM>:リュドミラの計画を聞いて、エルマは不可解な表情をした。
Erma(2)<Speaker>エルマ</Speaker>||:……一人で突っ込むの？+じゃあたしたちは何をすればいいの？
AR18(2)<Position>0,70</Position><Speaker>リュドミラ？</Speaker>||:換気ダクトに入った時、これを見たはずだ。
()||<SE1>ClothingUp</SE1>:リュドミラはサインペンで、壁に浄化装置の絵を描いた。
Erma(0)<Speaker>エルマ</Speaker>||:……見覚えはある。
AR18(2)<Position>0,70</Position><Speaker>リュドミラ？</Speaker>||:私の合図で、これを破壊しろ。
ColtWalker(3)<Speaker>マギー</Speaker>||:……放射線汚染を使うつもりなの？+でもマフィアたちも防毒マスクを持っているし、車内に浄化装置がある。
AR18(2)<Position>0,70</Position><Speaker>リュドミラ？</Speaker>||:分かっている。
()||<SE1>AVG_File_Put</SE1>:言いながらリュドミラは手を伸ばして、警報器を取り外した。
ColtWalker(1)<Speaker>マギー</Speaker>||:……そういうことか。
Erma(2)<Speaker>エルマ</Speaker>||:どういうこと？
ColtWalker(1)<Speaker>マギー</Speaker>||:浄化スプレーには色がついている。+それが絶好の目くらましになる。
AR18(2)<Position>0,70</Position><Speaker>リュドミラ？</Speaker>||:時計を合わせる。
()||:マギーとエルマは頷いて、時計を合わせた。
AR18(2)<Position>0,70</Position><Speaker>リュドミラ？</Speaker>||:換気ダクトで浄化装置を破壊した後、すぐ9号車に向かって私の合図を待て。+時間は3分だ。
ColtWalker(1)<Speaker>マギー</Speaker>||:問題ない。+ドアロックもあたしがやる。
AR18(2)<Position>0,70</Position><Speaker>リュドミラ？</Speaker>||:では始めるぞ。
