()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>548</BIN><Night><BGM>GF_Swim_Marnie</BGM><SE1>AVG_footsteps_woodfloor</SE1>:（ガシッ、ガシッ――）//n怒りに満ちた足音と共に、古い床が悲鳴を上げる。+今はまだ早朝。普段ならシェリルは起きていない時間だ。//nにもかかわらず、今彼女の家の中は、おそらく未だかつてないほど//n騒がしくなっている。
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>||<SE1>Stop_AVG_loop</SE1>:……訴えるわよ！　消費者の権利をなんだと思ってるの！
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>||<SE1>AVG_Punch</SE1><震屏3>:<size=50>詐欺！　高級人形と見せかけて//n掃除ロボを売ってた連中と同じじゃない！</size>
()<Speaker></Speaker>||:通信器に向かって大声で叫びながら、シェリルは一瞬だけ後ろを見た。
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>||:<size=50>いやむしろ掃除ロボ以下よ！</size>
NPC-Cheryl(4)<Position>0,-100</Position>;NPC-Quimby(0)<Speaker>クインビーちゃん</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>いやいやお客様、どうか怒らないでください。</color>+<color=#00CCFF>お客様のトラブルに関しては、すでに報告済みです。//n副店長が出勤し次第、速やかにご解決致します～</color>
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>;NPC-Quimby(0)||:怒らないで、ですって？！　怒らないわけないでしょ！+今すぐ解決してよ！　じゃないと67890で訴えるわよ！
NPC-Quimby(0)<Speaker>クインビーちゃん</Speaker><通讯框>||<BGM>BGM_Empty</BGM>:<color=#00CCFF>あらあら、ちょうど副店長が来ましたので、いま替わりますね！</color>
NPC-Scalper(0)<Speaker>キャサリン</Speaker><通讯框>||<BGM>GF_2022_Summer_AVG_1</BGM><SE1>AVG_tele_connect</SE1>:<color=#00CCFF>どうかなさいましたか？</color>
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>;NPC-Scalper(0)||:先週あんたんとこで購入した高級人形、その、金髪碧眼で、//nスタイル抜群で、機能万全で、マッサージもしてくれるという――
NPC-Cheryl(4)<Position>0,-100</Position>;NPC-Scalper(0)<Speaker>キャサリン</Speaker><通讯框>||:<color=#00CCFF>その人形はすでに発送したはずですが？</color>
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position><Shake>0.1</Shake>||<SE1>AVG_Punch</SE1>:<size=50>だから一体なにを送ってきたんじゃい？！</size>
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:本日最大級の音量で叫んだ後、シェリルは通信機のカメラを、//n山積みになった段ボール箱の方に向けた。+その段ボール箱の下で、何かが蠢いているようだ……
NPC-Scalper(0)<Speaker>キャサリン</Speaker><通讯框>||:<color=#00CCFF>えー、確認しました。それはあなたがお受け取りになられた人形ですよね？</color>
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>;NPC-Scalper(0)||:そうよ！　しっかり見なさいよ！　こいつ広告と全然違うじゃない！
NPC-Cheryl(4)<Position>0,-100</Position>;NPC-Scalper(0)<Speaker>キャサリン</Speaker><通讯框>||:<color=#00CCFF>えー……事情は了解いたしました。倉庫の方と確認を取ってきますので、//n暫くお待ちください。</color>
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position>||<SE1>AVG_tele_disconnect</SE1>:ちょっと！　まだ話が――
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:通信はそのまま切られた。+怒りが収まらないシェリルはすぐにかけ直したが、//nいくらかけても相手は通信に出ない。
()<Speaker>システム</Speaker>||<SE1>AVG_tele_connect</SE1>:<color=#FFFF00>おかけになった番号は、現在——</color>
NPC-Cheryl(4)<Speaker>シェリル</Speaker><Position>0,-100</Position><Shake>0.1</Shake>||<SE1>AVG_Thunder_Dry</SE1><controll_shake>%%type_id=2%%duration=4%%delay=0.1%%range=20</controll_shake>:<size=65>ああああああもうううううう——！！！</size>
()<Speaker></Speaker>||:周囲一帯の街に、シェリルの悲鳴が轟いた。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:こめかみを押さえてソファーに倒れ込むと、ソファーの隙間に落ちていた//nテレビのリモコンが手に当たった。気分を変えるため、シェリルは//nとりあえずテレビを点けようとした。
