()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
RO635(0)<Speaker>RO635</Speaker>||<黑屏2><BIN>202</BIN><BGM>m_avg_casual</BGM>:やっと解決できた……+M4、時間がある時に、メンタルスペースを整理しておいてくださいよ。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:ごめん……
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:それじゃ、記憶のアップロードを続けようよ！//nこれからどうなるか気になるじゃん！
RO635(0)<Speaker>RO635</Speaker>||:テレビドラマじゃないんだから……
AR15Mod(4)<Speaker>ST AR-15</Speaker>||:なんだか妙にイライラするわね……
()<Speaker>指揮官</Speaker>||:ゴホン……問題が解決したならアップロードを続けよう。//n時間を無駄にしたくない。
RO635(0)<Speaker>RO635</Speaker>||<黑屏1>:はい、作業を続けます。
M4A1Mod(0)<Speaker>M4A1</Speaker>||<回忆><黑屏2><BIN>72</BIN><BGM>BGM_Empty</BGM>:ここは……
()<Speaker>透き通った声</Speaker>||<BGM>10230</BGM>:メンタルの最下層よ、あなたはここでゆっくりするといいわ。
M4A1Mod(0)<Speaker>M4A1</Speaker><Shake>||:私の身体を……返しなさい！
()<Speaker>透き通った声</Speaker>||:冷静になった？
M4A1Mod(0)<Speaker>M4A1</Speaker>||:やっぱりそうだったのね……私の身体を奪うことが目的だったのね！？
()<Speaker>透き通った声</Speaker>||:あなたの身体に興味はないわ、私は真実を追い求めているだけ。+だからこそ、あなたに自滅させるわけにはいかないの。//nこんな形で終わらせることなど許されない。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:あんたに決める権利なんてない！
()<Speaker>透き通った声</Speaker>||:アンジェリアと反逆小隊、それにグリフィンも消滅していない。//nこれを見なさい。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:これは！？
()<Speaker>透き通った声</Speaker>||:あなたが何もかも放棄していた時に、通信をハッキングして得た情報よ。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:つまり……+指揮官とアンジェさんは……まだ生きてる！？
()<Speaker>透き通った声</Speaker>||:ええ、まだ必死に抗い続けているわ。+一方で、あなたはその砲台を使って、ロクでもないことをしようとしてる。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:……+体を返しなさい……彼女たちを探すわ。
()<Speaker>透き通った声</Speaker>||:あなたには失望したわ。//n彼女たちを探し出す力が、本当にあると言い切れる？
M4A1Mod(0)<Speaker>M4A1</Speaker>||:あ……+あるわ……
()<Speaker>透き通った声</Speaker>||:あなたのメンタルは不安定なままよ。冷静な判断など下せやしないわ。
M4A1Mod(0)<Speaker>M4A1</Speaker>||<震屏>:あるって言ってるでしょ！
()<Speaker>透き通った声</Speaker>||:ここで大人しくしていなさい。この素体を変に弄ばれては困るわ。+素体の安全を確保できたら、制御権を返してあげる。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:私が信じるとでも思うの！？
()<Speaker>透き通った声</Speaker>||<黑屏1>:他に選択肢はないもの。
M4A1Mod(0)<Speaker>M4A1？</Speaker>||<回忆><黑屏2><BIN>6</BIN><Night><BGM>BGM_Empty</BGM>:ハッキング完了。
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||<BGM>BGM_Sneak</BGM>:どうしてこんなに時間がかかるのよ？
M4A1Mod(0)<Speaker>M4A1？</Speaker>;AR15Mod(0)||:文句があるなら、ご自分でどうぞ？+あら、ごめんなさい、すっかり忘れていたわ。//nあなたのメンタルポートは完全に封鎖されていて、//n傍で見ていることしか出来ないんだったわね？
M4A1Mod(0);AR15Mod(4)<Speaker>ST AR-15</Speaker>||:チッ……+それで状況は？+手ぶらで戻って来たとは言わせないわよ。
M4A1Mod(0)<Speaker>M4A1？</Speaker>;AR15Mod(4)||:色々と分かったわ。+グリフィンは軍の手を逃れ、街の外へと逃げた。//nコーラップス爆弾の影響で、軍の指揮システムが混乱に陥っている。+それに装甲部隊が市街地に集結している、何かを探しているようね。
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:グリフィンが包囲を抜けたの？
M4A1Mod(0)<Speaker>M4A1？</Speaker>;AR15Mod(0)||:通信ではそう報告されているわ。
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:さすがは指揮官。+となれば、軍の行動はアンジェを狙ってのことだわ。
M4A1Mod(0)<Speaker>M4A1？</Speaker>;AR15Mod(0)||:可能性はあるわね。+彼女は生きていると思う？
M4A1Mod(0);AR15Mod(3)<Speaker>ST AR-15</Speaker>||:普通の人間なら、とっくに感染症でくたばってるでしょうね。//nでもアンジェはそう簡単には死なない。+あの女は、たとえELIDになろうとも、けして反撃の手を緩めない。
