()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>650</BIN><common_effect>%%code=AVG_xiaxue%%</common_effect>:……+ベスラン第一中学。
()<Speaker></Speaker>||<BGM>BGM_23S_Winter_Night</BGM>:また雪が降り始めた。+息を吐いただけで、目の前に白い煙ができる。
()||<黑点1><关闭蒙版>:
()<Speaker></Speaker>||<SE1>RunStep</SE1><黑点2><BIN>654</BIN><SE1>AVG_20Winter_Door_Open</SE1>:小走りを交えながら、シニアは教室のドアを開く。+しかし、今日はまだ誰も来ていなかった。空っぽの教室の中で、//nシニアの呼吸する音だけが聞こえる。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:……+みんな決めたんだね。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:シニアは通信機を取り出す。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:<color=#00CCFF>位置に着きました。目標はまだ来ていません。</color>
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:（ピッ――）
()<Speaker>永遠の炎のメンバー</Speaker>||:<color=#00CCFF>了解、計画通りに進める。</color>+<color=#00CCFF>今日で、あの罪人たちに裁きを下す。</color>
()<Speaker></Speaker>||<SE1>Heartbeat</SE1>:（ドクン、ドクン、ドクン）+シニアの心拍数が上がる。こんなことに参加するのは初めてだ。//n席に座ると、シニアは次のやるべきことを通信相手に//n確認し始めた……
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:……+マーシャが来たら、そのまま突き倒して、教室の外に出る。+そして廊下にある机や椅子を倒して、ドアを塞ぐ。+教室の後ろのドアにも同じことをして……+終わったら、あなたたちに知らせる。+これで、全部……
NPC-Sinia(0)<Speaker>永遠の炎のメンバー</Speaker><Position>0,-58</Position><同时置暗>||:<color=#00CCFF>ああ……あとは我々に任せてくれ。</color>
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:マーシャを教室に閉じ込めた後、あなたたちはどうするの？
()<Speaker>永遠の炎のメンバー</Speaker>||:<color=#00CCFF>……その血で償いをしてもらうのだ。</color>
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_20Winter_Door_Open</SE1>:（ガラッ）//n――誰かが教室に入ってきた。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:シニアは咄嗟に通信機を机の引き出しに投げ込んだ。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:……おはようございます、マーシャ先生！
NPC-Ange(33)<Speaker>アンナ</Speaker><Position>0,-50</Position><GradientShow>1</GradientShow>||:……うん？
()<Speaker></Speaker>||:しかし、来たのはマーシャではなく、普通に登校してきたアンナだった。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:<size=50>アンナ？！</size>
NPC-Ange(33)<Speaker>アンナ</Speaker><Position>0,-50</Position>||:……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:驚きのあまり、シニアは席から跳ね上がるように立ち上がった。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:なんで来たの！？
NPC-Ange(33)<Speaker>アンナ</Speaker><Position>0,-50</Position>||:……授業だけど？
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:そのままアンナは自分の席に座り、引き出しに適当に鞄を押し入れる。+そして両腕を机に置いて、いつものように寝る気でいた。+シニアは急いでアンナの隣に駆け寄る。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:今すぐ帰って。
NPC-Ange(33)<Speaker>アンナ</Speaker><Position>0,-50</Position>||:……今日休みなの？
()<Speaker></Speaker>||:シニアは声を低くして言う。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:<size=25>……永遠の炎の通知を受け取ってないの？</size>
NPC-Ange(33)<Speaker>アンナ</Speaker><Position>0,-50</Position>||:なんのこと？
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:……+家族に警備団の人がいるんでしょ……その人に訊けば……+と、とにかく、今は帰って！
()<Speaker></Speaker>||:「警備団」という言葉を聞いて、アンナは不機嫌そうな表情を浮かべた。
NPC-Ange(37)<Speaker>アンナ</Speaker><Position>0,-50</Position>||:そんなやつ知らない。
NPC-Sinia(0)<Speaker>シニア</Speaker><Position>0,-58</Position>||:……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1><SE1>AVG_Zipper</SE1>:シニアは慌てて乱暴に引き出しからアンナの鞄を引っ張り出し、//n何とかしてアンナを帰らせようとした。
