()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>685</BIN><黑屏2>:...On board the Elmo.
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||:Commander, Styx has escaped. +Just as expected.
AR18(2)<Speaker>Commander</Speaker><Position>0,100</Position><同时置暗>||:Good. +Is the tracking signal clear?
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||:Very clear. 404 and DEFY are already on her trail.
AR18(2)<Speaker>Commander</Speaker><Position>0,100</Position><同时置暗>||:Tell them to maintain pursuit for now. They mustn't go too deep. Wait for us.
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||:Yes, Commander.
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1><BGM>GF_21winter_avg_pathfinder</BGM>:Beep-beep. An incoming call through an encrypted comms channel.
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||:Commander, it's the Earl.
()<Speaker>Commander</Speaker>||<CGDelay>0.5</CGDelay>:... +Patch it through.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:The Commander mentally prepares themself before turning toward the image on the comms screen.
()<Speaker>Commander</Speaker>||:Sir, do you have instructions?
NPC-Griffin(0)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>First, allow me to congratulate you. You have brought honor to yourself and G&K in Frankfurt.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><同时置暗><通讯框>||:...I only did my duty as a soldier.
NPC-Griffin(0)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>You will receive the reward you deserve.</color> +<color=#00CCFF>And the Griffin Dolls will be granted more privileges.</color>
()<Speaker>Commander</Speaker>||:...I thank you on their behalf.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:The Commander gives perfunctory responses to the small talk, their fingers drumming the desk idly all the while.
NPC-Griffin(0)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>Your mission in Germany is over.</color> +<color=#00CCFF>Once you return to Berlin, perhaps we can share a drink with Kryuger.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><同时置暗><通讯框>||:Is that so? I don't think it's over.
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>The mastermind, Carter, is dead.</color> +<color=#00CCFF>How could it not be over?</color>
NPC-Griffin(1)<Speaker>Commander</Speaker><同时置暗><通讯框>||:What about Paradeus? What about William? +Earl, you know full well this is far from over.
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>But you have done your part.</color> +<color=#00CCFF>Leave the rest to me.</color>
NPC-Griffin(1)<Speaker>Commander</Speaker><同时置暗><通讯框>||<CGDelay>0.5</CGDelay>:...And what will you do? +Absorb Paradeus? Recruit William? +Earl, you sit in an office far removed from the battlefield. +From where you sit, you can't see the suffering of the people, their blood and tears. +The ones who died because of the Iaso's Boxes, the ones used as test subjects by Paradeus. +Did they ever exist in your eyes? +To you, they were nothing but necessary, insignificant sacrifices, weren't they? +William's life is worth more than all of theirs, isn't it?
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>I've been on the battlefield far longer than you.</color>
NPC-Griffin(1)<Speaker>Commander</Speaker><同时置暗><通讯框>||<SE1>Rope</SE1>:But you no longer see the sacrifices on the battlefield!
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>The URNC is about to be formed. Oberstein and Carter will take the blame for everything.</color> +<color=#00CCFF>This is the greatest consolation we can offer the dead!</color> +<color=#00CCFF>Would you ignite war in the coming age of peace, Commander?</color>
NPC-Griffin(1)<Speaker>Commander</Speaker><同时置暗><通讯框>||:The dead won't be swayed by your rhetoric. +Ask them if they'd accept this so-called peace.
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>The living must live for the living.</color> +<color=#00CCFF>The living must strive for the living.</color>
NPC-Griffin(1)<Speaker>Commander</Speaker><同时置暗><通讯框>||:...That may be your future. +But it is not mine.
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>Commander, you are too young.</color> +<color=#00CCFF>So young you think yourself invincible.</color> +<color=#00CCFF>So young you forget who gave you the might to speak with such self-assurance.</color>
NPC-Griffin(1)<Speaker>Commander</Speaker><同时置暗><通讯框>||:...
NPC-Griffin(1)<Speaker>Earl</Speaker><通讯框>||:<color=#00CCFF>Kryuger's indulgence has made you forget how the world works.</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:Thunk. The other side cuts the transmission. +AR-18 watches the commander quietly.
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||:Commander...
()<Speaker>Commander</Speaker>||:...I'm fine.
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:The Commander releases their grip on the deformed sofa armrest and rubs their throbbing temples.
()<Speaker>Commander</Speaker>||:He won't let this go.
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||:... +Should we take any precautions?
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1><BGM>BGM_Empty</BGM>:Before the Commander can respond, another incoming call chimes.
AR18(2)<Speaker>AR-18</Speaker><Position>0,100</Position>||<CGDelay>0.5</CGDelay>:It's Mr. Havier.
()<Speaker>Commander</Speaker>||:Answer the call.
NPC-Havel(0)<Speaker>Havier</Speaker><通讯框>||:<color=#00CCFF>Long time no see, Commander.</color>
NPC-Havel(0)<Speaker>Commander</Speaker><通讯框><同时置暗>||<BGM>BGM_stage13</BGM>:Hello, Mr. Havier.
