()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>773</BIN><黑屏2><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<narrator><SE1>AVG_keyboardtype_sci</SE1>:■档案■ AS76584937218463解码中……
()||<黑屏1>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2>:
()||<黑屏1>:
()||<黑屏2><BIN>414</BIN><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<BGM>BGM_ev2408_BeeCatcher</BGM><SE1>AVG_20Winter_Door_Open</SE1>:安静的房间中，一阵推门声吵醒了沉睡的空气。+默莉朵微笑着抬起了头，似乎对眼前人的到来早有预料。
NPC-Morridow(8)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:我就知道你肯定还会回来见我的，妮莫金。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:……我只不过想帮你看清自己的虚识图景。
()<Speaker></Speaker>||<SE1>AVG_20Winter_Door_Close</SE1>:反手将门轻轻关上，M4慢慢地走到默莉朵的面前，一如既往地居高临下。+看着这样的M4，默莉朵的态度比起先前，却显得暧昧了不少。
NPC-Morridow(8)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:你为什么要救我呢？妮莫金？你现在已经不可能再做一次那种事了。+如果，我是说如果……如果下次她们的目标发生改变，那你们就全完蛋了。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:我也不想再来一次了。
NPC-Morridow(8)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:那到底是为什么？
NytoIsomer(12)<Speaker>M4A1</Speaker>||:……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:M4弯下了腰，贴近的脸极具压迫感。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:我不是说过了吗？我只是想救你。
NPC-Morridow(8)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……真好笑，你要是想救我，为什么不干脆点直接放了我？
NytoIsomer(12)<Speaker>M4A1</Speaker>||:我会的。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……什么？
NytoIsomer(12)<Speaker>M4A1</Speaker>||:我说，我会的。+只不过，还不是现在。现在，我想看看真实的你。
NPC-Morridow(8)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……
()<Speaker></Speaker>||:默莉朵眨着眼睛，嘴唇一张一合地想要诉说些什么，但最终，还是选择了沉默。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:……你的“父亲”将生者变得不死不活，为的不过是寻找能够反抗辐射的部分免疫体。+……可惜，这一切不过是徒劳而已。
NPC-Morridow(8)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……这就是帕拉蒂斯存在的意义，妮莫金。+我们在开辟新时代……就如同我们的名字一样。+我们在指引愚昧的人类前往真正的福音之地。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:你不是在自欺欺人吗？
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:住口。
()<Speaker></Speaker>||:默莉朵洋洋自得的模样忽然消失，取而代之的是一脸阴沉。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:你否定自己，否定与过去的联系。+但这些存在永远留在你的底层，记忆就是绝对的证据。+你们都是失败品，你只是她的影子之一，即便亲手终结这一切，也改变不了事实。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:她……你说的是……露尼西亚？
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:默莉朵拼命地摇晃着头颅，似乎想要把这可怕的念头甩出脑海。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:不可能……你在骗我。+我就是完美的个体！
NytoIsomer(12)<Speaker>M4A1</Speaker>||:真的吗？
()<Speaker></Speaker>||:M4怜悯地看着默莉朵。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:……你自己清楚真相。
()<Speaker></Speaker>||:面对着压迫力陡然变强的M4，默莉朵惊恐地往后撤了一步，却好像撞到了什么东西。+她下意识地转过了身，那是一面镜子。+镜子里，倒映出的，正是那具在污泥中挣扎不堪的尸体。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position><Shake>||:<size=50>不……不……不！！！</size>
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:随着默莉朵崩溃的尖叫，尸体做出了与她一模一样的动作。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:我不是失败品……我不是！我不是！
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||<关闭蒙版>:不可能，不可能！如果我是失败品，你又是什么！！
()<Speaker></Speaker>||:面对默莉朵的惊慌失措，M4无动于衷。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:是什么，重要吗？
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……
NytoIsomer(12)<Speaker>M4A1</Speaker>||:重要的是你想要成为什么。+我是来将你从既定的命运中拯救出来，而非看着你沉沦的。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:我知道我会成为唯一的完美免疫体。+我想要成为唯一的完美免疫体。+你能帮我吗？
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||<CGDelay>0.6</CGDelay>:
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:不，你不能帮我。+父亲大人答应我，只有我成功完成柏林的茧计划。+他就能杀了芭斯凯让我成为唯一的完美免疫体。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:……然后呢？你想过你成为完美免疫体之后的命运吗？
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……+我会和你融合。
NytoIsomer(12)<Speaker>M4A1</Speaker>||:……你的未来，就是和将来的我共享一具身体吗？+……如果这是你的愿望，我可以满足。
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……不……
NytoIsomer(12)<Speaker>M4A1</Speaker>||:只要你听我的话……我可以救你一次，也可以再救你一次……
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||<CGDelay>0.5</CGDelay>:
NPC-Morridow(9)<Speaker>默莉朵</Speaker><Position>0,90</Position>||:……要如何做？
NytoIsomer(12)<Speaker>M4A1</Speaker>||:破坏识底深湖……+毁掉柏林和法兰克福的“茧”……+你就能一直是你自己。
()<Speaker></Speaker>||<CGDelay>0.7</CGDelay>:
()||<黑屏1><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<黑屏2><BIN>9</BIN>:芭斯凯以为只有玛赫莲是愚蠢的。+她没有想到，默莉朵也是。
()<Speaker></Speaker>||<CGDelay>0.5</CGDelay>:自“茧”中诞生的涅托，都拥有属于自己的欲望。+玛赫莲想要重回人类世界。+默莉朵想要绝对的自由。+而芭斯凯呢？
()<Speaker></Speaker>||<CGDelay>0.5</CGDelay>:芭斯凯心想——+我的欲望会是什么呢？
()||<黑点1>:
