()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>527</BIN><narrator>:“未来号”洲际列车 柯尔特快车
()||<BGM>GF_2022_Summer_AVG_4</BGM>:玛姬端坐在桌子的一边，带着微笑看向对面的黑影。+在黑影面前的桌上，一张黑桃K端放在那里，被压在酒杯的下面。
ColtWalker(3)<Speaker>玛姬</Speaker>||:这是“她”的定位。
NPC-Tareus(2)<Speaker>黑桃K</Speaker>||:……收到。
ColtWalker(3)<Speaker>玛姬</Speaker>||:那么“皇家赌场”这个委托单的尾款？……我什么时候能收到呢？
NPC-Tareus(2)<Speaker>黑桃K</Speaker>||:……会有人负责。
()||:黑桃K冷淡地随口应付了一下玛姬，便从她的眼前消失了，正如她来时一样无声无息。
()||<黑屏1>:
()||<黑屏2><BIN>467</BIN><narrator>:“未来号”洲际列车 柯尔特快车 最后一节车厢
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:总算回来了……
()||:看见玛姬出现在车厢，凯瑟琳长叹一口气。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:现在外有不明军队，内有律贼。+车厢还漏水……+这种超难订单希望以后都不要再有了！+早知道，就不该贪尼古拉那笔钱。
NPC-Scalper(3);ColtWalker(3)<Speaker>玛姬</Speaker>||:……别嘀嘀咕咕整天说一些没用的事了。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>;ColtWalker(3)||:那你说点有用的！+现在不是没我们事儿么……
NPC-Scalper(3);ColtWalker(3)<Speaker>玛姬</Speaker>||:谁说的……+接下来的事多着呢。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>;ColtWalker(3)||:打住打住……别说这个了，一说我就头大。+你这一次下注风险是不是太大了？+我还以为你会跟以前一样，在两个雇主打架的时候两头押注。
NPC-Scalper(3);ColtWalker(1)<Speaker>玛姬</Speaker>||:……人生也有只能踩一条船的情况啊。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>;ColtWalker(1)||:外面的那些装甲车会怎样呢？+我还没见过这种阵仗……
NPC-Scalper(3);ColtWalker(1)<Speaker>玛姬</Speaker>||:所以你知道为什么绝对不要轻易接下除了自己主导以外的黑市天价委托单了吧……+我只想赚点更换素体和安享晚年的钱，不想跟这帮不要命的人搞在一起。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>;ColtWalker(1)||:但现在的世界越来越混乱了。+有时候轮不到我们来做选择啊。
NPC-Scalper(3);ColtWalker(1)<Speaker>玛姬</Speaker>||:人类从来不吸取任何教训。+他们用初级的武器打一战，用精良的武器打二战，用全自动化的武器打三战。+……谁知道四战还有多远啊。
NPC-Scalper(3)<Speaker>凯瑟琳</Speaker>||:……算了，我不想想那么久远的事。
()||<SE1>ClothingUp</SE1>:唰。+凯瑟琳的身影从车厢内消失了。
ColtWalker(1)<Speaker>玛姬</Speaker>||:……真的久远吗？+天塌了也有个子高的顶，我操心又有什么用呢。
()||<SE1>ClothingUp</SE1>:唰。+玛姬的身影也从车厢内消失了。+……
()||<黑点1>:
()||<黑点2><BIN>528</BIN><narrator>:“未来号”洲际列车 F09车厢（餐车）
()||<BGM>GF_2022_Summer_AVG_2</BGM><SE1>AVG_Amb_Rain_0</SE1>:沙沙……+雨点打在车厢的玻璃上，敲击着静默的心。+没有人再吵闹着下车。+绝望的气息开始在狭小的车厢内弥散开。
NPC-TD_Porter(0)<Speaker>苏珊娜</Speaker>||:……
()||<SE1>Stop_AVG_loop</SE1>:苏珊娜站在门边，当门扉掩上的时候，她仿佛还能看到雨幕中那具尸体死不瞑目的样子。+车厢内的乘客们彼此确认着受伤情况，默默等待着也许会出现，也许永远不会出现的黎明。
Erma(1)<Speaker>艾尔玛</Speaker>||:……你躺下会舒服一点。
()||<SE1>ClothingUp</SE1>:艾尔玛小心翼翼地护着柳德米拉的右边手臂。+而对方丝毫没有病号的自觉，用沉默的眼神冷冷地看着远处的灯光。
Erma(1)<Speaker>艾尔玛</Speaker>||:……你真的不坐下来休息吗？
()||:柳德米拉似乎终于无法忍受，回头看了她一眼。
AR18(6)<Speaker>柳德米拉</Speaker><Position>0,70</Position>||:我伤的是手，不是腿。+而且这点小伤不算什么。
Erma(1)<Speaker>艾尔玛</Speaker>||:……可是，本来应该我保护你的。
()||:柳德米拉有些错愕。
AR18(6)<Speaker>柳德米拉</Speaker><Position>0,70</Position>||:？
AR18(6)<Position>0,70</Position>;Erma(1)<Speaker>艾尔玛</Speaker>||:我才是姐姐啊。+应该我保护你，就像“母亲”保护我那样。
AR18(6)<Speaker>柳德米拉</Speaker><Position>0,70</Position>;Erma(1)||:……你想多了。+他不是你的“母亲”，他也不会保护你。
AR18(6)<Position>0,70</Position>;Erma(1)<Speaker>艾尔玛</Speaker>||:……我不信。+你太喜欢骗人了。
AR18(6)<Speaker>柳德米拉</Speaker><Position>0,70</Position>;Erma(1)||:？
AR18(6)<Position>0,70</Position>;Erma(1)<Speaker>艾尔玛</Speaker>||:如果你不认为自己是我的妹妹，那你为什么会保护我？+<color=#66CDAA>放心吧，你是苏联特工的事，我谁也不会说的。</color>
AR18(6)<Speaker>柳德米拉</Speaker><Position>0,70</Position>||:……
()||:柳德米拉想说无论是谁，在那种情况下她都会伸出援手。+就像身为教官的自己，无数次做过的那样。+但这真的是休谟博士的作品吗？+……她最终的结局如果依旧是疯狂，那会是怎样一番景象？
