()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>357</BIN><BGM>10254</BGM>:Through Dandelion, the Commander finds an extraordinary amount of memory fragments in Machlian's virtual cognition image...
NytoIsomer(7)<Speaker>Dandelion</Speaker><通讯框>||:<color=#00CCFF>How interesting...</color>
NytoIsomer(7)<通讯框>;AR15Mod(0)<Speaker>ST AR-15</Speaker>||:You've been muttering to yourself for a while now. What have you found?
NytoIsomer(7)<Speaker>Dandelion</Speaker><通讯框>;AR15Mod(0)||:<color=#00CCFF>Machlian is truly a collection of contradictions. The structure of her virtual cognition image looks like very early Paradeus technology, but her memory fragments are presented in a way that is nothing like I've ever seen in a Nyto before.</color>
NytoIsomer(7)<通讯框>;RO635Mod(0)<Speaker>RO635</Speaker>||:So she's both new and old...?
NytoIsomer(7)<Speaker>Dandelion</Speaker><通讯框>;RO635Mod(0)||:<color=#00CCFF>The memory fragments from the abandoned Isomers in Tallinn were just a collection of low-res visual clips, but Machlian's memories look like they've been digitized.</color>
NytoIsomer(7)<Speaker>Commander</Speaker><通讯框>||:Is it hard to process her virtual consciousness?
NytoIsomer(7)<Speaker>Dandelion</Speaker><通讯框>||:<color=#00CCFF>Hacking her virtual consciousness isn't difficult in itself, but I don't know where to start when it comes to a collection of memory fragments of this size. </color>
NytoIsomer(7)<通讯框>;AR15Mod(0)<Speaker>ST AR-15</Speaker>||:Well, whatever its structure, you can always sort them by chronological order, right?
NytoIsomer(7)<Speaker>Dandelion</Speaker><通讯框>;AR15Mod(0)||:<color=#00CCFF>If it were that simple, I would have done it already, but that's impossible here.</color> +<color=#00CCFF>Machlian's memory fragments lack timestamps, so I can't put them in chronological order.</color>
NytoIsomer(7)<通讯框>;RO635Mod(0)<Speaker>RO635</Speaker>||:How could that be?!
NytoIsomer(7)<Speaker>Dandelion</Speaker><通讯框>;RO635Mod(0)||:<color=#00CCFF>That's how it is.</color>
