()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_AuguriesofInnocence</BGM><BIN>788</BIN><黑屏2><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<narrator>:■档案■ PACC78493721872567解码中……
()||<黑屏1><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<黑屏2><BIN>276</BIN>:哔。+一段来自别斯兰第六小学的监控录像开始播放。
()<Speaker>老师</Speaker>||:……纱那，已经六点三十五分了，我记得通知你妈妈来开会的时间是六点整？
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:对不起……老师，我妈妈的工作很忙……
NPC-Sana(1)<Speaker>老师</Speaker><Position>0,210</Position><同时置暗>||:你妈妈不是在第一中学做老师？我也有朋友在那边，现在早就下班了啊。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:……
()<Speaker></Speaker>||<SE1>AVG_Creep</SE1>:纱那乖巧地坐在椅子上盯着自己脚尖不说话，老师叹了口气，放下了拨打无数次也没人接听的通讯。
()<Speaker>老师</Speaker>||:除了刚开学打了个照面，之后就再也没见过你妈妈。+我是能理解单亲教职的不容易……不管怎么说，学校的安排总该遵守下吧。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:……
NPC-Sana(1)<Speaker>老师</Speaker><Position>0,210</Position><同时置暗>||:听说你妈妈放着成绩优异的尖子生不管，倒是对垫底的差生挺上心。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:……
NPC-Sana(1)<Speaker>老师</Speaker><Position>0,210</Position><同时置暗>||:要是这份心思肯放一半在你身上就好了。
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:老师翻开面前薄薄的笔记本。
()<Speaker>老师</Speaker>||:既然家长不能到场，那我只能跟你沟通了，回头我写个便条转给你妈妈吧。+记得告诉她，校委会对她多次缺席家长会议非常不满。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:是……
NPC-Sana(1)<Speaker>老师</Speaker><Position>0,210</Position><同时置暗>||:纱那，你的俄语学得很快，现在上课和日常交流都没有什么问题。+这学期的俄语作文也写得很好，俄语老师特地要我表扬你。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:……谢谢老师。
()<Speaker></Speaker>||<CGDelay>0.5</CGDelay><SE1>AVG_20Winter_Book</SE1>:
()<Speaker>老师</Speaker>||:然后你这学期所有的课目成绩都是A，非常优秀。+尤其是你的数学，考了满分。+但是你的体育成绩是零分，体育老师说你缺席了所有集体训练课。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:……
NPC-Sana(1)<Speaker>老师</Speaker><Position>0,210</Position><同时置暗>||:你太不合群了，有不少同学都向我反映你很孤僻，总是自己呆着，集体课的时候也不见踪影。+活在自己的世界里可不行，下学期还是要开朗点，多结交点朋友。
NPC-Sana(1)<Speaker>纱那</Speaker><Position>0,210</Position>||:可是老师……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:一直低垂着头的纱那委屈地抬头看向对面的老师。
NPC-Sana(4)<Speaker>纱那</Speaker><Position>0,210</Position>||:他们都不喜欢我……+我一靠近他们，就会骂我是肮脏的美国奸细……+有的时候不小心路过他们身边，还会凶巴巴地推开我……
NPC-Sana(4)<Speaker>老师</Speaker><Position>0,210</Position><同时置暗>||:……
()<Speaker></Speaker>||:老师挑了挑眉，立刻用翻页掩盖掉纱那细若蚊吟的声音。
()<Speaker>老师</Speaker>||:没别的事了，今天就先这样吧。
NPC-Sana(0)<Speaker>纱那</Speaker><Position>0,210</Position>||:嗯，谢谢老师！
()<Speaker></Speaker>||<SE1>RunStep</SE1>:像是被拧上发条的玩具小人，刚刚还哭丧着脸的纱那立刻从椅子上蹦下来，背起书包就往外跑去。
()<Speaker>老师</Speaker>||:你妈妈还没来接你呢，你去哪啊？
NPC-Sana(0)<Speaker>纱那</Speaker><Position>0,210</Position>||:我去安娜姐姐家！
()<Speaker></Speaker>||<黑屏1>:
