()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<黑屏2><BIN>578</BIN><BGM>BGM_Saga_AVG_Dusk</BGM>:人的一生，必然要经历许多次离别，也总要学会坦然地接受离别。+历数过往种种，你以为那些不得不面对的离别，早已让你有了一颗钢浇铁铸的心。+可是，为什么上次在树林里，莉莉可以那么洒脱地看待将至的离别，而你却开始忍不住难过啊！
()<Speaker>指挥官</Speaker>||:啊——
()||<SE1>ClothingUp</SE1>:你又哀嚎着薅下了一撮头发。+不管怎么样，还是想找个机会，和莉莉好好地告别啊……+然而，最近几次找莉莉，她都忙着练习，腾不出时间。
()<Speaker>指挥官</Speaker>||<黑屏1>:无论如何，今天都要逮住她！
()||<黑屏2><BIN>587</BIN><SE1>AVG_20Winter_Door_Open</SE1>:“嘭”——你气势汹汹地推开房门。
()<Speaker>指挥官</Speaker>||:莉莉，我有话和你说……
NPC-Lily(4)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:哎呀！
()||<SE1>AVG_20Winter_Chains_Break</SE1>:清脆的碰撞声响起，十几枚星星发夹从莉莉怀中散落，在地板上搭出了一条小小的银河。
()<Speaker>指挥官</Speaker>||:抱歉！我不知道莉莉你在门后……
NPC-Lily(1)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:没事，莉莉也正打算去找你！
NPC-Lily(1)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:诶？+<color=#A9A9A9>果然还是有点舍不得我走吧……？</color>
()||<SE1>AVG_Bullet_Drop</SE1>:莉莉蹲下身子，戳着地上的发夹。
NPC-Lily(0)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:莉莉想让指挥官挑一挑，哪枚发夹最好看？
NPC-Lily(0)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:<color=#A9A9A9>咳，看来是我想多了……</color>
()||:你眯着眼睛，仔细打量这些发夹，以你敏锐的洞察力，这个想必不在话下。
()<Speaker>指挥官</Speaker>||:嗯……+嗯……+呃，它们不是一模一样的吗？
NPC-Lily(3)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:……+完全不一样！
NPC-Lily(3)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:有什么区别吗？
()||<SE1>ClothingUp</SE1>:莉莉捡起脚边的两枚发夹，举到你的眼前。
NPC-Lily(6)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:左边这一枚的色调更冷，适合搭配冷色系的表演服，会显得更酷一些。+右边的呢，光泽度是最好的，在舞台灯光下bling bling的，特别可爱！
NPC-Lily(6)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:还真是有大学问……
NPC-Lily(1)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:嗯！法兰秀秀的每场演出，莉莉都花了很多心思的。
NPC-Lily(1)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||:我知道……+<color=#A9A9A9>可惜以后就看不到你们的演出了。</color>
()||:你嘴里莫名有些发苦。
NPC-Lily(0)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||:所以，指挥官更喜欢哪一枚发夹呢？<c>你认为好的那一枚<c>你平时戴的那一枚
()<Speaker>指挥官</Speaker>||<分支>1</分支>:莉莉比我了解得多，按你的想法来就好了。
()||<分支>1</分支>:莉莉鼓着腮帮子，似乎有些苦恼。
NPC-Lily(9)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>1</分支>:唔，真的可以由莉莉决定吗？+毕竟是送给指挥官的礼物……
NPC-Lily(9)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||<分支>1</分支>:诶？！给我的？
NPC-Lily(1)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>1</分支>:是呀。+要是让莉莉来选的话……还是莉莉戴的这枚最可爱吧？
()||<SE1>ClothingUp</SE1><分支>2</分支>:你俯下身，注视着莉莉的额头。
()<Speaker>指挥官</Speaker>||<分支>2</分支>:莉莉每天戴的这一枚，就很好看啊。
NPC-Lily(2)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>2</分支>:指挥官也这么觉得吗？和莉莉想的一样呢！
NPC-Lily(0)<Speaker>星川莉莉</Speaker><Position>70,-170</Position><Scale>1.21</Scale>||<分支>2</分支>:那就这么决定了，把它送给你吧。
NPC-Lily(0)<Speaker>指挥官</Speaker><Position>70,-170</Position><Scale>1.21</Scale><同时置暗>||<分支>2</分支>:诶？！给我？
