()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>357</BIN><黑屏2><BGM>GF_EV9_Story</BGM>:Berlin. +As the lock disengages with a "ka-click", the door to the building slowly opens. +Several lights come on within the dark room. +Zzzzt—+The holographic image of a man appears in the doorway.
NPC-Griffin(0)<Speaker>???</Speaker><通讯框>||:<color=#00CCFF>Good afternoon, Commander.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:Good day, Sir.
NPC-Griffin(0)<Speaker>???</Speaker><通讯框>||:<color=#00CCFF>You seem a little stiff, Commander.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:...Well, not every Griffin Commander has the chance to meet you in person. +I've heard my fair share of rumors about you.
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||:<color=#00CCFF>Rumors are just that—rumors.</color> +<color=#00CCFF>Right now, I am just an old man, performing some insignificant administrative work. </color> +<color=#00CCFF>You can think of me as an ordinary senior citizen, Commander. We are much closer than you imagine.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:But how could I do that, Sir? After all, you're...
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||:<color=#00CCFF>Just call me "Griffin", Commander.</color> +<color=#00CCFF>I hope we can be less formal around each other while we're in private.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:Um... Alright, Mr...Griffin.
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||:<color=#00CCFF>(Chuckles)</color> +<color=#00CCFF>While this is a memorable first meeting, I regret that I can only speak to you in this manner.</color> +<color=#00CCFF>I hope you are not too offended.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:No, of course not.
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||:<color=#00CCFF>Thank you for being so understanding, Commander.</color> +<color=#00CCFF>I, too, have heard a lot about you.</color> +<color=#00CCFF>At first, I thought someone like yourself, who has been on the battlefield many times, would have the indelible scent of bloodthirst and murder about them.</color> +<color=#00CCFF>But it seems to me that you are simply a kind and polite young person.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:I have not been through a fraction of what you have experienced. +And I do not wish to become like my enemies.
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||:<color=#00CCFF>Haha, do pardon the ramblings of an old man.</color> +<color=#00CCFF>I am simply delighted to see you.</color> +<color=#00CCFF>Kryuger has always had a good eye for talent, and I have always favored useful and capable individuals.</color> +<color=#00CCFF>Please excuse this bad habit of mine.</color>
NPC-Griffin(0)<通讯框>;VP1915(0)<Speaker>Perosa</Speaker>||:Sir.
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||:<color=#00CCFF>Ah yes, please, sit down. No need to be so stiff.</color> +<color=#00CCFF>Let us move on to the main subject, Commander.</color>
NPC-Griffin(0)<Speaker>Commander</Speaker><通讯框>||:Of course.
NPC-Griffin(0)<Speaker>Griffin</Speaker><通讯框>||<黑屏1>:<color=#00CCFF>Now then, before we begin...</color> +<color=#00CCFF>Commander, I believe you have already encountered this person.</color>
()<Speaker>Commander</Speaker><通讯框>||<黑屏2><BIN>335</BIN>:Indeed, I have found Machlian... However, there are many things about her which do not match the data provided. +Before conclusive evidence is available, I would not recommend considering her and the person in the picture to be one and the same.
()||:Griffin smiles.
