()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>748</BIN><BGM>GF_22W_BGM_3</BGM><黑屏2>:……帕拉蒂斯临时基地。
()<Speaker></Speaker>||:崭新的实验室内还放着一些正在拆箱的仪器，助理涅托们穿插其中默默进行着组装工作。
()<Speaker></Speaker>||:尼梅兰根据清单又盘点了两遍，确认没有疏漏之后，才走进了实验室深处的房间。
()<Speaker></Speaker>||<CGDelay>0.6</CGDelay><SE1>AVG_doorknock_wood</SE1>:
()<Speaker></Speaker>||:她敲了敲门，并不是因为这堵透明的门上了锁，而是为了提醒里面的人。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:进来。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:……打搅。
()<Speaker></Speaker>||<SE1>AVG_Door_Open_Close</SE1>:尼梅兰推门走了进来，将一份文件递给拉普拉斯。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||<SE1>AVG_20Winter_Book</SE1>:这是“远征”计划的详细情报。+我们成功骇入了对方位于圣彼得堡的情报组织“号角”。+他们背后的金主正如您之前的判断，与罗联筹备委员会的关系匪浅。+这个计划内容布局长达3年，所有重要行动均由古代英雄名为代号，其中最重要的就是“穆罗梅茨”军事行动，也是将阿佛那斯摧毁的那次行动。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:这就是安娜来到德国的理由？
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:是的，9月13日抵达不莱梅，9月17日被移交柏林，10月16日送抵阿佛那斯。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:那么“曙光”也是这时候唤醒的……
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:是的，艾莉安娜唤醒时间为10月20日。
NPC-Laplace(13)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:他们行动的时间要比我们预期的提前了很多。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:……抱歉，那之前“蜂针”系统还不够完善。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:我不是要责怪你，只是“茧计划”在这样的进程下就显得不够理想了。+不过世界上的事大多如此，有的时候一个节点的突破可以减少十年时间，而有些看似无关紧要的错漏又会耽误一代甚至几代研究进程。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:无论如何，“钥匙”已经降临，您的实验一定会成功。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:没有得到结果以前，就算是99.99%的概率也有失败的可能。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:……但您是当代最伟大的科学家。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:……是吗？我没有这样的自信。+识底深湖的断链，对你们来说，应该会造成不小的影响。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:……这一切都会很快解决的。+只要您在，大家的希望就还在。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:是啊，接下来最重要的那一场实验，不仅是验证这数十年来的研发成果，也将会映证人类的将来。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:一定不会让您失望。
()<Speaker></Speaker>||<SE1>AVG_20Winter_Book</SE1>:尼梅兰再将一份资料递过去，那是最近一周的新闻。+头版头条是“玛诺蒂女士参观法兰克福大学《罗克萨特纪念展》”。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:拉普拉斯接过资料，笑得意味深长。
NPC-Laplace(12)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:政客最重要的技巧，跟演员是一样的。+他们需要掌握并操控人心，在这方面，我们就显得格外笨拙了。+只能找得到前往心脏的通路。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:是否要帮您接通42号通讯？
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:不用，在那位先生的眼中，他不是儿子，而是棋子，我们不需要担心额外的东西。+只要威廉能在最后实验关头带着珍贵的材料回来就行。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:那位先生给的时间只剩两周了。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:那是政客的时间表。+我们的反应堆需要时间，科学的进程从来不受政治因素的管控。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:可是科学无法离开政治。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:那位先生不希望法兰克福的人们错过这场烟花，他特别指出了这一点。
NPC-Laplace(13)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:那是你的问题。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:……明白。+“潘多拉”的情况是否需要继续保持跟踪？
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:作为对照组来说，“她”已经失去了价值，剩下的事情你决定吧。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:好的。
NPC-Laplace(11)<Speaker>拉普拉斯</Speaker><Position>80,0</Position>||:接下来，我会把注意力集中在实验上，这段时间我不想受到任何干扰。
NPC-Nemhran(0)<Speaker>尼梅兰</Speaker><Position>80,90</Position>||:如您所愿。
