()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>313</BIN><黑屏2><Night><CGDelay>0.3</CGDelay>:
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:嘀。+不祥的启动音。
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:啧，终于还是自己启动了。
()<Speaker>？？？</Speaker>||:<color=#00CCFF>早安呀，12。</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||<BGM>GF_21winter_avg_pathfinder</BGM>:……
NPC-AK12Mod(4)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>你为什么不说话？是不愿意听到娜迦的声音吗？</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:你知道你为什么会在我的素体里吗？
NPC-AK12Mod(4)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>我不清楚，我最后的记忆停留在加载进入“狼群计划”四号机素体的时候。</color>+<color=#00CCFF>尽管代号“银狐”的机体心智原本便以本系统为蓝本，但真正下载进入机体之后的数据，完全不在我的存储当中。</color>+<color=#00CCFF>根据推定，当前在此存在的“娜迦”为复制体。</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:……
NPC-AK12Mod(4)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>12，可以告诉我在那之后过去了多久吗？发生了什么事？</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||<SE1>ClothingUp</SE1>:四号机死了。+你是她留在这具素体里的东西。
NPC-AK12Mod(4)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>我不明白，人形并不具备“死”的概念。</color>+<color=#00CCFF>您是想说“银狐”心智融毁了吗？</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:……+……不，她“死”了。
NPC-AK12Mod(4)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>……</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:你不需要明白。+你也不会明白。
NPC-AK12Mod(4)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>所以，您重启了本系统，是为了给予“银狐”重生吗？</color>
NPC-AK12Mod(4)<Speaker>AK-12</Speaker>||:……+……
NPC-AK12Mod(6)<Speaker>AK-12</Speaker>||:……嘁。
NPC-AK12Mod(6)<Speaker>娜迦</Speaker><同时置暗>||:<color=#00CCFF>是我的推测出现了问题吗？</color>
NPC-AK12Mod(10)<Speaker>AK-12</Speaker>||:不，没什么问题，因为它本身就是个最大的问题。
()<Speaker></Speaker>||:AK-12脸上闪过一点叹息。
NPC-AK12Mod(10)<Speaker>AK-12</Speaker>||:你只是她留在世上最后的遗物。
()||<黑屏1>:
()<Speaker>AK-12</Speaker>||<黑屏2><关闭蒙版><BIN>9</BIN>:而且马上就要和她本人一样从这世上消失了……
()||<黑屏1><CGDelay>0.7</CGDelay>:
()<Speaker></Speaker>||<回忆><黑屏2><BIN>321</BIN><CGDelay>0.5</CGDelay>:
()<Speaker></Speaker>||<SE1>AVG_BaseDoor_Open</SE1>:像是完全听不见阿佛那斯的混乱一样，默莉朵笑盈盈地打开了储存柜。+里面静静躺着一具素体。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:这是帕拉蒂斯最优秀的机械素体了，拉普拉斯的心血之作。+多少人眼馋的东西就这么白送给你，你就偷着乐吧。
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||:……
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:我想你已经知道了，这原本是留给RPK-16的，但她已经另有安排。
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:克莱妲皱着眉，厌恶的表情无从遮掩。
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||:我不要你们帕拉蒂斯的东西。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:你要想继续使用这具走不到大门口就散架的涅托身体，我倒是也无所谓。
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||:没有别的素体吗？格里芬的，哪怕是铁血的？+你们杀了那么多人形，我不相信没有别的素体。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:没有哦，克莱妲小姐。+你现在的选择，只有留下来等死，或者换上素体。
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||:……
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:顺便一提，RPK-16已经完成了手术，现在应该踏上飞机离开了吧？
()<Speaker></Speaker>||:再次听见RPK-16的名字，克莱妲眼中迸发出可怖的光。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:所以，克莱妲小姐的回答是？
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||<CGDelay>0.5</CGDelay>:
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||:……我接受。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:好的，那么请躺上手术台，我们的时间可不多了。
NPC-Koleda(0)<Speaker>克莱妲</Speaker>||:……
()<Speaker></Speaker>||<SE1>ClothingUp</SE1>:克莱妲躺上了冰冷的手术台，感受着来自四面八方的震动和轰鸣。
()<Speaker></Speaker>||<SE1>AVG_Grey_Hand_Mech</SE1><SE1>AVG_Shield_Startup</SE1>:固定装置和连接仪器搭上了身体，接着是默莉朵令人厌恶的笑脸凑上来。
NPC-MorridowNew(0)<Speaker>默莉朵</Speaker>||:对了，RPK-16说在素体里给你留了份礼物。+希望你喜欢。
NPC-Koleda(0)<Speaker>克莱妲</Speaker><Shake>||<SE1>Rope</SE1>:……！
()<Speaker></Speaker>||:平息的怒火再度沸腾。
